,job_title,company_name,summary,city,location,salary,date
1709,Opportunity with Quantiphi-Mumbai for Data Scientist,Quantiphi,Quantiphi is a category defining Data Science and Machine Learning Software and Services Company focused on helping organizations translate the big promise of...,mumbai,"Mumbai, Maharashtra",Not Available,26 days ago
1710,Data Scientist / Analyst - Projects Support,BNP Paribas,"The responsibility of the data scientist is to :. 5-10 years experience in data science and data analysis. In this context, BNPP Compliance is looking for a...",mumbai,"Mumbai, Maharashtra",Not Available,8 hours ago
1711,AVP- Data Analytics & Modeling,Citi,"3.Make the most effective use of the available Big Data infrastructure and Data Science techniques to conduct the analysis of billions of customer transactions,...",mumbai,"Mumbai, Maharashtra",Not Available,28 days ago
1712,Scientist,Zoetis,"With general guidance from supervisor, uses knowledge and experience to design, conduct and interpret data from experiments....",mumbai,"Navi Mumbai, Maharashtra",Not Available,16 days ago
1713,Data Analyst,Neurobyte Ventures Private Limited,Candidate is supposed to work on google maps to mark territories using geographical analysis. Training will be provided. Candidate should be comfortable using...,mumbai,"Thane, Maharashtra","
                ₹1,00,000 - ₹2,00,000 a year",24 days ago
1714,Natural Language and Machine learning for Mumbai Location,Digiscribe Technologies Pvt Ltd,7+ years and 3+ years in Python and Java with knowledge in working on NLP / UIMA / OpenNLP with voice enabled applications - should have some experience in...,mumbai,"Mumbai, Maharashtra","
                ₹3,60,000 - ₹12,00,000 a year",9 days ago
1715,Associate- Data Science India - GMG- Mumbai,JP Morgan Chase,"Professional experience as a data scientist or a related software engineering role. Experience in practical data processing, data mining, text mining and...",mumbai,"Mumbai, Maharashtra",Not Available,15 days ago
1716,Financial Data Analyst,Roambee Services India Private Limited,"Data collection for KPIs. Optimize regional data & BI strategy. Demonstrate financial skills to coordinate gathering of financial data, evaluating and analyze...",mumbai,"Mumbai, Maharashtra",Not Available,30+ days ago
1717,EDM - Data Trace Analyst,BNP Paribas,Business / Data Analyst. CIB IT Transversal – Data Governance – Data Trace. Have a good understanding of the data flows and propose key data elements along the...,mumbai,"Mumbai, Maharashtra",Not Available,30+ days ago
1718,Opening for MIS / Data Analyst in Kandivali Locaiton,Alex Jewellery Pvt Ltd,"Attention to detail, Dashboard, Compilation of Data. Greetings from Alex Jewellery Pvt.Ltd....",mumbai,"Mumbai, Maharashtra","
                ₹15,000 - ₹30,000 a month",30+ days ago
1719,Analyst-Equity Data Management Index,MSCI Inc,"Fundamental Data Update:. Collection, quality control and maintenance of fundamental data. Equity Data Management Division of MSCI (EDM) is responsible for the...",mumbai,"Mumbai, Maharashtra",Not Available,30+ days ago
1720,Business Data Analyst (RDU),SmartStream,"You will research and interact with the data sources, perform data mining on financial data and provide functional & technical specification for smooth...",mumbai,"Mumbai, Maharashtra",Not Available,30+ days ago
1721,Data & Fare Analyst( Fare Filling) Mumbai,Talent Leads HR Solutions,Your main responsibilities will include: 1. Manage and maximise revenue by timely implementation of new and changed competitive fares into market 2. Analyse...,mumbai,"Mumbai, Maharashtra",Not Available,30+ days ago
1722,Graduate Engineer Trainee (IIT),Reliance Jio Infocomm Limited,"Job Responsibilities : 1. To contribute in the field of coverage polygon,machine learning,NPS and churn prediction,smart clustering,data modelling & mining...",mumbai,"Navi Mumbai, Maharashtra",Not Available,1 day ago
1723,Scientist II,Mondelez International,Record and document technical data. Gather and analyze data in a logical fashion. Mondelez India Foods Ltd....,mumbai,"Thane, Maharashtra",Not Available,13 days ago
1724,Data/Research Analyst,PCDS Infotech,Data to reveal underlying patterns. To analyse data for the research projects and prepare reports. Be a Graduate/Post Graduate in Statistics or Maths....,mumbai,"Mumbai, Maharashtra",Not Available,30+ days ago
1725,Safety Data Analyst,Sciformix,"Assume responsibility for quality of data processed. Knowledge of IT tools used in scientific data management, such as Oracle AERS, Relsys, ArisG, SAS, or...",mumbai,"Mumbai, Maharashtra",Not Available,30+ days ago
1726,Research & Data Mining (2-3 years Exp),SDKP,"Research Analyst, Data Scientist, Data Mining*. 4-Gather Consumer, Competitor, and Market Condition Data....",mumbai,"Mumbai, Maharashtra",Not Available,30+ days ago
1727,2018 Market Data Analyst,Bloomberg,"Our Market Data Analysts collect, analyse, process and publish the data which is the backbone of our iconic Bloomberg Terminal- the data which ultimately moves...",mumbai,"Mumbai, Maharashtra",Not Available,30+ days ago
1728,Data Scientist,Bigiota,"8 years with 3 to 4 years on data science. Statistical Modeling, Machine Learning, Data Science, Python, Perl, R, Hadoop / Hive / Spark / Scala / MLlib....",mumbai,"Mumbai, Maharashtra",Not Available,8 days ago
1729,Mindshare | Manager - Data Analyst,Mindshare,Creating and managing dashboards in Tableau from varying data sources and data types. Understanding their requirements and analyzing data....,mumbai,"Mumbai, Maharashtra",Not Available,12 days ago
1730,Machine Learning Internship,Qrata,"About the company: Qrata helps build better careers for talent via a mixture of leadership learning, technology, and talent acquisition solutions. About the...",mumbai,"Mumbai, Maharashtra","
                ₹8,000 - ₹15,000 a month",8 days ago
1731,Research Scientist_Polymer Synthesis,Reliance Industries,Data analysis / Presentation. Collect data and conduct relevant analysis. Ensure completion of experiments and generate accurate and reproducible data from...,mumbai,"Navi Mumbai, Maharashtra",Not Available,30+ days ago
1732,Hiring for a Data Scientist – Navi Mumbai,Hireajackal,"Job Description Data Scientist :. We are looking for a Data Scientist with X% scientist, Y% software engineer, and Z% hacker, that will help us discover the...",mumbai,"Navi Mumbai, Maharashtra",Not Available,28 days ago
1733,Vice President - Core Modeling (Fraud Data Scientist),JP Morgan Chase,"To collaborate with other data analysts/systems. Your expertise and insights will help us effectively utilize big data platforms, data assets, and analytical...",mumbai,"Mumbai, Maharashtra",Not Available,8 days ago
1734,Data Analyst,OpenTable,4+ years data analysis experience. We are also working on creating our Big data pipeline to feed data in our Data Lake using Apache Spark and querying it using...,mumbai,"Powai, Mumbai, Maharashtra",Not Available,11 hours ago
1735,"Associate, Cost Analytics, Finance",DBS Bank,"Timely and accurate submission of SCM data to HO, regular traction with SCM coordinators and the ideation process....",mumbai,"Mumbai, Maharashtra",Not Available,27 days ago
1736,Delivery Leader Life Science Analytics,TCS,"Role – Life Science Commercial Analytics Delivery Leader Band - 7/8 Location – Mumbai, Blr Experience - 12 – 16 years post relevant academic credentials,...",mumbai,"Mumbai, Maharashtra",Not Available,29 days ago
1737,Machine Learning,Accenture,"Strong background in Data Science, Big Data,datastructures, statistics , algorithms like Regression, Classification etc.·....",mumbai,"Mumbai, Maharashtra",Not Available,15 days ago
1738,Analyst - Data Integrity Group,BlackRock,"The Data Integrity Group (DIG), a member of the BlackRock Data Services organization, is entrusted with the management of security, market, and credit data that...",mumbai,"Mumbai, Maharashtra",Not Available,9 hours ago
1739,"Consultant, CPG Analytics, Mumbai",fractalanalytics,Demonstrated ability to handle multiple types of data. As a global analytics firm that helps Fortune 500 companies gain competitive advantage through deep...,mumbai,"Mumbai, Maharashtra",Not Available,30+ days ago
1740,Analytical Scientist\/ Principal Scientist,Merck KGaA,"Analytical Scientist/ Principal Scientist. Job Description for Analytical Scientist. Review and Interpret data (Chromatography, Spectroscopy & physical testing)...",mumbai,"Mumbai, Maharashtra",Not Available,2 days ago
1741,Data Analytics Internship,Motilal Oswal,Handling large data & processing information. Developing patterns & insights within structured & unstructured data. About the company:....,mumbai,"Mumbai, Maharashtra","
                ₹5,000 a month",6 days ago
1742,Data Analytics Internship,FedEx,"Working knowledge of SQL, SAS, R or any other advanced data analysis platforms. Conduct data analysis using SQL, SAS, R, Python and provide insights and...",mumbai,"Mumbai, Maharashtra","
                ₹25,000 a month",14 days ago
1743,Data Analytics Internship,Incredible Technologies Private Limited,"Cleanse the data, ramp up the analysis of the data and create valuable business insights for the client. Understand database structure end-to-end and write SQL...",mumbai,"Mumbai, Maharashtra","
                ₹15,000 a month",19 days ago
1744,Data Analytics Internship,Re-Engineering Business Solutions Private Limited,Data Mining & Data Summary. Analyze the collected data and summarize it. About the company:....,mumbai,"Mumbai, Maharashtra","
                ₹3,000 - ₹5,000 a month",23 days ago
1745,Data Scientist / Analyst / Machine learning engineer (Python),Rock Solid Solutions,"Ideal candidate would be experienced in Python (Numpy, Pandas, Scikit-learn) Hadoop (Spark) Python OOPs Supervised and Unsupervised Machine learning...",mumbai,"Mumbai, Maharashtra",Not Available,5 days ago
1746,Lead Data Scientist,Fractal Analytics,Data and requirements gathering; The AIML group is looking for Data Scientists with the capability to perform independent statistical and machine learning...,mumbai,"Mumbai, Maharashtra",Not Available,15 days ago
1747,GKN Research Analyst – US Equity (Data Networking Team) - Mumbai,JP Morgan Chase,"Gathering and analyzing data from a variety of sources, including company reports, the internet, online databases and JPMorgan proprietary content....",mumbai,"Mumbai, Maharashtra",Not Available,6 days ago
1748,Machine Learning,Accenture,"Strong background in Data Science, Big Data,datastructures, statistics , algorithms like Regression, Classification etc.·....",mumbai,"Mumbai, Maharashtra",Not Available,15 days ago
1749,Strategic Business Analyst - Operations Analytics,JP Morgan Chase,"SQL and SAS skills required including ability to write code, manipulate data and synthesize data for business....",mumbai,"Mumbai, Maharashtra",Not Available,6 days ago
1750,Associate Risk Analytics,Morgan Stanley,This includes periodic updating of risk model/benchmark parameters with recently available market/positional data....,mumbai,"Mumbai, Maharashtra",Not Available,30+ days ago
1751,Equity Data Analyst_On contract for 9 months,MSCI Inc,"Fundamental Data Update :. Collection, quality control and maintenance of fundamental data. Equity Data Management Division of MSCI (EDM) is responsible for the...",mumbai,"Mumbai, Maharashtra",Not Available,30+ days ago
1752,Data Scientist / Analyst / Machine learning engineer (Python),Rock Solid Solutions,"Ideal candidate would be experienced in Python (Numpy, Pandas, Scikit-learn) Hadoop (Spark) Python OOPs Supervised and Unsupervised Machine learning...",mumbai,"Mumbai, Maharashtra",Not Available,5 days ago
1753,Frontend Engineer,fractalanalytics,"Collaborate closely with designers, engineers, client support, and data scientists to implement and improve functionality of the application....",mumbai,"Mumbai, Maharashtra",Not Available,30+ days ago
1754,Data Scientist,Harjai Computers Private Limited,Data Science professional with 1-3 years experience. Must have knowledge about Big Data and the Hadoop ecosystem and should have worked in projects using some...,mumbai,"Mumbai, Maharashtra",Not Available,1 hour ago
1755,Sr. Scientist – Assay development,Amgen,"Acquiring, analyzing and organizing data; Experience with HTS-related data analysis software platforms (e.g., Genedata Screener, Tibco Spotfire, Accelrys...",mumbai,"Mumbai, Maharashtra",Not Available,30+ days ago
1756,Risk Analytics,N H Enterprises,The incumbent would be responsible for risk and data analysis for SME lending sector. We have opening for Risk Analytics....,mumbai,"Mumbai, Maharashtra",Not Available,30+ days ago
1757,"Data Scientist , Apple Care Online Support",Apple,"The AppleCare Online Support Analytics team is seeking a Data Scientist for our Online Support programs. Industry experience in a Data Science role, in the...",bangalore,"Bengaluru, Karnataka",Not Available,Not Available
1758,Statistical Programmer II,PAREXEL International,PAREXEL Statistics teams have an excellent reputation in the industry for their standards of work and quality of results As a Statistical Programmer dedicated...,bangalore,"Bengaluru, Karnataka",Not Available,Not Available
1759,Senior Statistical Programmer,PAREXEL International,Develop mapping specifications for data exports in accordance with applicable standards. Use efficient programming techniques to produce and/or QC derived...,bangalore,"Bengaluru, Karnataka",Not Available,Not Available
1760,Jr Data Scientist,Honeywell,"Domain experts, Data scientists, Data Engineers & Product managers to. Projects, with small teams of 3-4 data scientists and data engineers....",bangalore,"Bengaluru, Karnataka",Not Available,30+ days ago
1761,"Analyst, Data Science",Cisco,The direct team consists of Data Analyst and Scientist with Engineering or technical backgrounds. Requires project or work experience with Data Analytics...,bangalore,"Bengaluru, Karnataka",Not Available,8 days ago
1762,Analytics Analyst,Deutsche Bank,"Analytics Analyst Job ID: 3168533 Full/Part-Time: Full-time Regular/Temporary: Regular Listed: 2018-02-27 Location: Bangalore,...",bangalore,"Bengaluru, Karnataka",Not Available,11 hours ago
1763,Data Analyst,Concentrix Technology,"Job Summary Concentrix is hiring for fresher for non technical profiles , who are willing to work in shift including night shift. Skills Required : Basic...",bangalore,"Bengaluru, Karnataka",Not Available,30+ days ago
1764,Data Scientist,IBM,"We are looking for a Data Scientist for MaaS360 to help us discover the information hidden in vast amounts of data, and help us build product features using...",bangalore,"Bengaluru, Karnataka",Not Available,7 days ago
1765,Data Analyst,Webdrills,"Provide data analysis and recommendations for the enhancement, correction, and/or development of the applications....",bangalore,"Bengaluru, Karnataka","
                ₹30,000 - ₹35,000 a month",9 days ago
1766,Software Engineer – Computer Vision & Machine Learning,ThirdeyeAI,"Good command over Data Structure, Algorithms. Experience with data analysis libraries like Pandas, Numpy. Company Paid training in Coursera, Udemy, Udacity,...",bangalore,"Bengaluru, Karnataka","
                ₹15,000 - ₹25,000 a month",30+ days ago
1767,Data Scientist,Flipkart,"The ~8TB of data generated per day has complete mix of data types in terms of numerical data, structured text, unstructured text, images, audio etc....",bangalore,"Bengaluru, Karnataka",Not Available,11 days ago
1768,Data Scientist,Red Hat India Pvt Ltd,"As a Data Scientist, you will identify meaningful insights from large data and metadata sources and communicate them to product, service, and business managers....",bangalore,"Bengaluru, Karnataka",Not Available,27 days ago
1769,Machine Learning Engineer,Utopia Labs,"Have worked on text data cleaning, parsing and web scraping. Have worked with regular expressions for text extraction and cleansing -Fundamentals of Natural...",bangalore,"Bengaluru, Karnataka",Not Available,6 days ago
1770,Principal Statistical Programmer,PAREXEL International,"Import/export programming specification development, test data creation and test data entry, import/export programming functional testing, as well as mapping...",bangalore,"Bengaluru, Karnataka",Not Available,Not Available
1771,Principal Engineer - Machine Learning & Deep Learning Expert,Samsung R&D Institute India-Bangalore,Team Description: We build accelerated runtime for on-device execution of convolutional and recurrent neural networks. Our team aims to create world’s best...,bangalore,"Bengaluru, Karnataka",Not Available,30+ days ago
1772,Data Scientist OR Machine Learning,Sony India Software Centre Pvt Ltd,"Experience on ML Data Preparation. Programming Knowledge - - C, C++, Python Machine learning Knowledge....",bangalore,"Bengaluru, Karnataka",Not Available,30+ days ago
1773,Data Scientist,Capgemini,Data management Extracting data (web scraping). Data Scientist – 6 to 9 years – Pune. Good communication and data storytelling skills....,bangalore,"Bengaluru, Karnataka",Not Available,27 days ago
1774,Data Scientist,Educational Initiatives Pvt. Ltd.,"We are looking for a Data Scientist who will help us discover the information hidden in vast amounts of data, and help us make smarter decisions to deliver even...",bangalore,"Bengaluru, Karnataka","
                ₹5,00,000 - ₹6,00,000 a year",30+ days ago
1775,Data Scientist,Bangalore Software Services,"We are hiring Data Scientist for Product based organization. Ability to design, extract, normalize, analyze and process time series data from sensors and data...",bangalore,"Bengaluru, Karnataka","
                ₹8,00,000 - ₹12,00,000 a year",30+ days ago
1776,RPA- Data Scientist / Machine learning,KPMG Services Limited,"RPA- Data Scientist / Machine learning. Job Description for Machine Learning and Data Scientists. Proficient in Natural Language Processing techniques, ability...",bangalore,"Bengaluru, Karnataka",Not Available,30+ days ago
1777,Data Scientist,Analytics Saves at Work,Analyze complex business data and identify patterns in the data using algorithms from statistics and machine learning....,bangalore,"Bengaluru, Karnataka",Not Available,20 days ago
1778,Data Scientist,Dunzo,Lead data science efforts at dunzo and responsible for all data led automation. Develop innovative ways to exploit large corpus of chat and web data to build...,bangalore,"Bengaluru, Karnataka",Not Available,25 days ago
1779,DATA SCIENTIST,Blackbuck,"Data scientist), including deep expertise and experience with statistical data analysis such as linear models,. Work with large, complex data sets....",bangalore,"Bengaluru, Karnataka",Not Available,29 days ago
1780,Data Scientist,Quiklo,Use Data to build Quiklo Credit Score Model. Ability to use analytics to drive key success metrics....,bangalore,"Bengaluru, Karnataka",Not Available,30+ days ago
1781,"Data Scientist , Apple Care Online Support",Apple,"The AppleCare Online Support Analytics team is seeking a Data Scientist for our Online Support programs. Industry experience in a Data Science role, in the...",bangalore,"Bengaluru, Karnataka",Not Available,Not Available
1782,Statistical Programmer II,PAREXEL International,PAREXEL Statistics teams have an excellent reputation in the industry for their standards of work and quality of results As a Statistical Programmer dedicated...,bangalore,"Bengaluru, Karnataka",Not Available,Not Available
1783,Principal Statistical Programmer,PAREXEL International,"Import/export programming specification development, test data creation and test data entry, import/export programming functional testing, as well as mapping...",bangalore,"Bengaluru, Karnataka",Not Available,Not Available
1784,Senior Statistical Programmer,PAREXEL International,Develop mapping specifications for data exports in accordance with applicable standards. Use efficient programming techniques to produce and/or QC derived...,bangalore,"Bengaluru, Karnataka",Not Available,Not Available
1785,DATA SCIENTIST,Melstar Information Technologies Limited,"DATA SCIENTIST (Analytics & Technology). Ability to tell a clear, concise, actionable story with data. Experienced in mathematical modeling and programming,...",bangalore,"Bengaluru, Karnataka",Not Available,30+ days ago
1786,Data Scientist,Pochys Ventures,Ability to work with incomplete or imperfect data. Familiarity with linear algebra and manipulating data using matrix algorithms....,bangalore,"Bengaluru, Karnataka",Not Available,30+ days ago
1787,Data Scientist,Riflexions Consulting,Riflexions will want to evaluate candidates with the following Non-Technical Behavioral Skills to qualify as a Data Scientist....,bangalore,"Bengaluru, Karnataka",Not Available,30+ days ago
1788,Data Scientist,Searchlight Health,Work with domain experts to create models based on data from both public and private data sources. Data we would have access to....,bangalore,"Bengaluru, Karnataka",Not Available,30+ days ago
1789,Data Analytics and Simulation - L5,Mercedes-Benz Research and Development India Priva...,The big data & advanced data analytics team processes these data in Hadoop & analyses this data & looks for interesting patterns....,bangalore,"Bengaluru, Karnataka",Not Available,13 days ago
1790,Data Scientist - Cuddle.ai,fractalanalytics,"Data and requirements gathering; NLP ,problem scoping, data gathering, EDA, visualizations, modeling and insights. About Fractal Analytics....",bangalore,"Bengaluru, Karnataka",Not Available,30+ days ago
1791,Data Scientist,Antuit,Exposure with consumer survey questionnaire designs and/or data structure (if using syndicated data) is desirable....,bangalore,"Bengaluru, Karnataka",Not Available,16 hours ago
1792,Data scientist,HP,"Knowledge, Skill and Abilities Apply statistical methods to analyze the effect of pricing and sales decisions on business performance Experience building and...",bangalore,"Bengaluru, Karnataka",Not Available,6 days ago
1793,Data Scientist,Data Semantics,"Capable in creating analytics pipelines to pre process, visualize and create machine learning models using at least two of R/SAS/Python Should have at least...",bangalore,"Bengaluru, Karnataka",Not Available,7 days ago
1794,Data Scientist,SG Global Solution Centre,"Develop, process, cleanse and enhance data collection procedures from multiple data sources. Prior experience with data visualization tools, such as D3.js,...",bangalore,"Bengaluru, Karnataka",Not Available,8 days ago
1795,"Data Scientist , Apple Care Online Support",Apple,"The AppleCare Online Support Analytics team is seeking a Data Scientist for our Online Support programs. Industry experience in a Data Science role, in the...",bangalore,"Bengaluru, Karnataka",Not Available,Not Available
1796,"Data Scientist , Apple Care Online Support",Apple,"The AppleCare Online Support Analytics team is seeking a Data Scientist for our Online Support programs. Industry experience in a Data Science role, in the...",bangalore,"Bengaluru, Karnataka",Not Available,Not Available
1797,Statistical Programmer II,PAREXEL International,PAREXEL Statistics teams have an excellent reputation in the industry for their standards of work and quality of results As a Statistical Programmer dedicated...,bangalore,"Bengaluru, Karnataka",Not Available,Not Available
1798,Principal Statistical Programmer,PAREXEL International,"Import/export programming specification development, test data creation and test data entry, import/export programming functional testing, as well as mapping...",bangalore,"Bengaluru, Karnataka",Not Available,Not Available
1799,Senior Statistical Programmer,PAREXEL International,Develop mapping specifications for data exports in accordance with applicable standards. Use efficient programming techniques to produce and/or QC derived...,bangalore,"Bengaluru, Karnataka",Not Available,Not Available
1800,Data Scientist,Gray Matter,"Identifies what data is available and relevant, including internal and external data sources. Conduct advanced data analysis and highly complex design algorithm...",bangalore,"Bengaluru, Karnataka",Not Available,9 days ago
1801,Data Scientist,Brillio,"Should have experience handling large and complex analytics assignments as lead data scientist. Should have experience handling big data including structured,...",bangalore,"Bengaluru, Karnataka",Not Available,17 days ago
1802,DATA SCIENTIST,The Data Team,"The Data Scientist is a key role in the organization, and will be responsible for project delivery on data science projects and data products....",bangalore,"Bengaluru, Karnataka",Not Available,18 days ago
1803,Data Scientist,Happiest Minds Technologies,"Structured and unstructured data, static and streaming data, extensive prior experience in integrating data, profiling, validating and cleansing data....",bangalore,"Bengaluru, Karnataka",Not Available,20 days ago
1804,Data Scientist,TCS,"Data Extraction from EDW/Big Data Platform,. Collaborative data science project management. Actionable insights for data driven decision making....",bangalore,"Bengaluru, Karnataka",Not Available,26 days ago
1805,Data Scientist,Zauba Corp,"Design and development of robust, scalable and highly efficient data engineering solutions for structured and unstructured data Design and develop out-of-the...",bangalore,"Bengaluru, Karnataka",Not Available,30+ days ago
1806,Data Scientist,AIG,"Data and modeling results, distill actionable insights and present them to stakeholders § CAS designation (Exams,. Estimated Travel Percentage (%):....",bangalore,"Bengaluru, Karnataka",Not Available,30+ days ago
1807,Data Scientist,iShippo,"Structured and unstructured data, static and streaming data, extensive prior experience in integrating data, profiling, validating and cleansing data....",bangalore,"Bengaluru, Karnataka",Not Available,30+ days ago
1808,Data Scientist,Germane Analytics Pvt Ltd,To manipulate data and draw insights from large data sets. Develop custom data models and algorithms to apply to data sets....,bangalore,"Bengaluru, Karnataka",Not Available,30+ days ago
1809,Data Scientist,Citi,"Text Analytics – Ability to synthesize unstructured data and find actionable themes/insights. Build strong capabilities in Big Data, Machine Learning, Digital &...",bangalore,"Bengaluru, Karnataka",Not Available,30+ days ago
1810,Data Scientist,ThoughtWorks,"Has worked in a big data environment before alongside a big data engineering team (and data visualization team, data and business analysts)....",bangalore,"Bengaluru, Karnataka",Not Available,30+ days ago
1811,Junior Data Engineer,K-Arogia Advisory Services Pvt. Ltd,"Working with product managers, data scientists, and developers to enable modern data solutions. Strong understanding of modern data architectures and big data...",bangalore,"Bengaluru, Karnataka",Not Available,7 days ago
1812,Data Analytics and Simulation - L5,Mercedes-Benz Research and Development India Priva...,The big data & advanced data analytics team processes these data in Hadoop & analyses this data & looks for interesting patterns....,bangalore,"Bengaluru, Karnataka",Not Available,13 days ago
1813,Software Engineer (Machine Learning),Verdantis,"End-to-end solution for Data Governance renowned by leading market Analysts. Headquartered in Princeton, NJ, Verdantis is the first to offer Master Data...",bangalore,"Bengaluru, Karnataka",Not Available,30+ days ago
1814,Data Scientist/Scientist,ExpertEase,C Deep Learning C++ Machine Learning MATLAB Python Algorithms Java R data scientist datascientist Hadoop sql....,bangalore,"Bengaluru, Karnataka","
                ₹11,00,000 - ₹19,00,000 a year",30+ days ago
1815,Data Scientist / Data Analyst - Python & Machine Learning,Regent Research Writing Pvt LTD,\*Data science and data analysis related concepts. Job Description Send me Jobs like this....,bangalore,"Bengaluru, Karnataka",Not Available,30+ days ago
1816,Associate Data Scientist,"Zendrive, Inc.","Dig deeper into data, understand characteristics of data, evaluate alternate models and validate hypothesis through theoretical and empirical approaches....",bangalore,"Bengaluru, Karnataka",Not Available,30+ days ago
1817,Data Scientist - Ads & Monetization,Truecaller,"As a Data Scientist, you will be responsible for deriving actionable insights from our data and creating data products supporting our product roadmaps....",bangalore,"Bengaluru, Karnataka",Not Available,30+ days ago
1818,Data Scientist - Ads & Monetization,True Caller,"As a Data Scientist, you will be responsible for deriving actionable insights from our data and creating data products supporting our product roadmaps....",bangalore,"Bengaluru, Karnataka",Not Available,30+ days ago
1819,DATA ANALYTICS INTERNSHIP IN BANGALORE,Evolet Technologies,"Manipulating data through Python, R or Scala. Evolet Technologies is looking for interns who can work on Data Analytics in Bangalore....",bangalore,"Bengaluru, Karnataka",Not Available,13 days ago
1820,"Data Scientist , Apple Care Online Support",Apple,"The AppleCare Online Support Analytics team is seeking a Data Scientist for our Online Support programs. Industry experience in a Data Science role, in the...",bangalore,"Bengaluru, Karnataka",Not Available,Not Available
1821,Statistical Programmer II,PAREXEL International,PAREXEL Statistics teams have an excellent reputation in the industry for their standards of work and quality of results As a Statistical Programmer dedicated...,bangalore,"Bengaluru, Karnataka",Not Available,Not Available
1822,Principal Statistical Programmer,PAREXEL International,"Import/export programming specification development, test data creation and test data entry, import/export programming functional testing, as well as mapping...",bangalore,"Bengaluru, Karnataka",Not Available,Not Available
1823,Senior Statistical Programmer,PAREXEL International,Develop mapping specifications for data exports in accordance with applicable standards. Use efficient programming techniques to produce and/or QC derived...,bangalore,"Bengaluru, Karnataka",Not Available,Not Available
1824,Data Scientist II,Ola Cabs,DATA SCIENCE & MACHINE LEARNING. How about the Data Science team? Experience working with retail or e-commerce data....,bangalore,"Bengaluru, Karnataka",Not Available,22 days ago
1825,Data Scientist II,Groupon,"Understanding of applied math topics such as probability and statistics, linear algebra, basic optimization techniques, etc. 4+ years work experience as a data...",bangalore,"Bengaluru, Karnataka",Not Available,30 days ago
1826,Data Scientist III - (B3),Applied Materials Inc.,Strong motivation to work on data analysis and statistical modeling on data from integrated circuit fabrication processes....,bangalore,"Bengaluru, Karnataka",Not Available,20 days ago
1827,Data Analyst,TransformIT TechSol Pvt Ltd,"Manage data for new and prospective clients in CRM, ensuring all communications are logged, information is accurate and documents are attached....",bangalore,"Basavanagudi, Bengaluru, Karnataka",Not Available,1 day ago
1828,Data Analyst,Coviam Technologies,"Experience of data cleansing/scrubbing, data wrangling, data correlation with large data sets(structured and unstructured)....",bangalore,"Bengaluru, Karnataka",Not Available,21 days ago
1829,Data Analyst,myApps Solutions,Experience with data analysis. Experience with statistical software programs such as Minitab / R etc and reporting tools like Tableau....,bangalore,"Bengaluru, Karnataka",Not Available,23 days ago
1830,Data Analyst,"Lotus Group of companies,USA",Perform data analysis and apply data visualization techniques to present business information and highlight different perspectives on key business decision...,bangalore,"Bengaluru, Karnataka",Not Available,26 days ago
1831,Data Analyst,IND Global,Data analysts work with large amounts of data:. Data analysts need math skills to estimate numerical data. Data is precise....,bangalore,"Bengaluru, Karnataka",Not Available,30+ days ago
1832,DATA ANALYST,National Centre for Excellence,"Monitor and audit data quality. Create data dashboards, graphs and visualisations. Set up and maintain automated data processes....",bangalore,"Bengaluru, Karnataka",Not Available,30+ days ago
1833,Data Scientist (Healthcare and Lifesciences),Vitrana,This opportunity is for an experienced Data Scientist who will become a key member of Vitrana’s integrated analytics platform for Healthcare and Life Sciences....,bangalore,"Bengaluru, Karnataka",Not Available,30+ days ago
1834,"Data Scientist , Apple Care Online Support",Apple,"The AppleCare Online Support Analytics team is seeking a Data Scientist for our Online Support programs. Industry experience in a Data Science role, in the...",bangalore,"Bengaluru, Karnataka",Not Available,Not Available
1835,Data Scientist,Triquetro Infotech Pvt Ltd,Data Scientist / Modeler*. Proficiency in unstructured data mining and data manipulation required. SQL or comparable data manipulation expertise required....,bangalore,"Bengaluru, Karnataka",Not Available,15 days ago
1836,Data Scientist,Sumyag Insights LLP,"Automated Data Prescience for rapid model development. Sumyag Insights was initiated in Mar 2017 as a technology services disruption idea, in the space of Big...",bangalore,"Bengaluru, Karnataka",Not Available,30+ days ago
1837,Data Scientist,ejyle technologies,Good experience with data preparation and data quality. Conduct research on machine learning algorithms for enhancing the cognitive data science technology to...,bangalore,"Bengaluru, Karnataka",Not Available,30+ days ago
1838,Data Scientist,turtle shell technologies,Good data presentation skills are a plus. Diving in to uncharted waters of applying data science to healthcare. JOB FUNCTIONIT / Telecom - Software....,bangalore,"Bengaluru, Karnataka",Not Available,30+ days ago
1839,Data Scientist,Tookitaki,The data science team is responsible for solving business problems on complex data. We are looking for a data scientist who has deep interest in theoretical and...,bangalore,"Bengaluru, Karnataka",Not Available,30+ days ago
1840,Machine Learning Engineer,Ideapoke,"Work with engineering and research teams on designing, building and deploying data analysis systems for large data sets....",bangalore,"Bengaluru, Karnataka",Not Available,12 days ago
1841,Machine Learning Engineer,Fidelity Investments,Support the Data Science practice. Application of Statistical Analysis on Big Data. Work with technical and business partners on technical solutions based on...,bangalore,"Bengaluru, Karnataka",Not Available,30+ days ago
1842,Data Scientist,Pluto7,"(e.g., as a statistician / data scientist ). As a Pluto7 Data Scientist you will be one of the key members of our innovative artificial intelligence and machine...",bangalore,"Bengaluru, Karnataka",Not Available,30+ days ago
